X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,emotion
155.6257078,-154.391404,139.1310504,-166.5909503,128.3673809,178.7790304,127.0705307,162.7246924,130.2241588,147.0995502,131.1600136,131.1677953,135.8944521,115.4225597,142.3844498,101.0696976,144.0596559,86.15441126,145.1361705,70.41022104,139.1109663,55.56572057,136.5707393,39.97224753,135.6416421,24.26145038,133.4437833,9.374088687,135.4151864,-6.046785608,145.2702625,-19.82354317,160.5521055,-31.65769866,150.7608422,-146.9299757,146.937589,-137.5025864,129.262418,-128.4266847,111.8075121,-118.4931786,93.75363084,-105.6799795,90.15823868,-81.9267295,106.5279958,-68.72000766,123.2176783,-57.79890801,141.5680331,-48.03579199,147.3325842,-38.27575213,71.54600989,-95.08247533,50.54737791,-96.06222886,29.58451108,-98.43218627,7.99498383,-114.6794514,31.59824644,158.1985905,21.26947001,136.1485635,16.78871475,94.57192015,18.67703218,42.98988688,29.32489008,19.38903301,114.029572,-143.2261617,107.9165353,-135.7784724,96.62986873,-127.8849257,80.01714376,-122.7934337,88.20718793,-132.2769018,100.5542394,-140.2748944,77.91176609,-64.40228247,92.15927263,-58.12835613,102.9289121,-50.36212851,110.3806611,-42.28395863,96.13215047,-46.0970587,85.22845977,-54.36003921,78.2498397,129.0886357,59.04715764,124.3747662,42.59289918,111.107105,44.76614794,87.87263393,41.25005243,66.17646743,57.06891398,50.0280752,75.94120637,45.03922756,77.63153393,59.27636277,76.85132171,73.62840269,75.8786322,86.47769405,76.73373981,99.25291798,76.45322908,114.1985997,72.07966835,124.0304923,55.61534703,104.9402004,55.79881721,87.26578822,54.66697897,71.15075459,70.41542112,48.49663747,54.99820106,70.16479883,54.85764252,86.1726431,55.36596748,103.9402769,neutral
160.6980407,-149.4336998,142.9027075,-162.6055254,131.3696234,-179.6857198,126.6145436,161.9270119,131.2631226,143.3907168,142.6443799,126.7600294,158.2463874,112.4253151,169.6676899,99.62479003,172.4955456,87.13149655,169.8079581,74.06073833,159.3692761,61.6684493,146.4085993,47.11657792,135.8366504,31.65098356,131.8997224,14.61415528,135.7987536,-2.836688016,149.1629833,-19.47105514,167.0624443,-33.29979249,164.3546426,-138.1191031,172.7497553,-129.2791115,164.932183,-120.7657506,149.0538049,-113.4717436,129.6383261,-105.8320133,128.9053746,-79.43615763,148.2459453,-71.66570242,162.8187598,-63.5066929,169.3968756,-54.39062302,160.0705956,-45.78166367,89.94626664,-94.0595875,67.93297952,-94.53188475,46.03459377,-96.69593603,25.10346238,-100.0196458,28.36902308,179.4356741,16.91783778,165.3476966,7.40677353,100.6406197,13.0510874,14.55297194,25.69003583,-3.840255221,123.9938625,-138.1537095,122.3018505,-129.2419028,110.7385965,-121.2012479,89.80882473,-115.9986156,94.8153391,-127.9950122,108.9729122,-135.9841788,88.92449705,-68.47131658,107.8133259,-63.78096317,118.842116,-55.31291781,120.4601777,-45.36600743,105.0980285,-48.50561023,92.21637758,-57.43770638,86.30234984,117.8881349,55.08315906,124.7125675,34.56760214,110.9640101,35.31715547,87.35085499,34.96815778,63.44572478,56.83599988,51.17580862,88.23985527,57.32960545,119.3667421,71.62308802,133.7283517,81.55802634,134.3285316,88.45048656,132.9531375,95.77050021,118.5061738,105.3486577,83.40285825,112.0921914,50.57354865,102.9896217,49.34966774,86.94234361,51.69942826,72.39999713,84.19117775,61.91750507,108.5610766,81.18715782,110.3108242,88.63261803,107.9899573,96.57628045,surprise
154.8330737,-154.9074924,138.8779134,-166.8216648,128.2640365,178.5086358,126.8407459,162.8801773,128.5281549,147.3518236,130.1266966,130.912426,134.1535056,115.2475901,140.9908783,101.1317847,142.6737892,86.06964455,144.4679431,70.68710847,138.2854618,55.7742208,137.0487831,40.13382662,136.4148672,24.85494867,134.8148561,9.968878463,135.2829871,-4.945190907,144.5196449,-18.83687555,158.7920898,-30.52876834,150.3338974,-147.0980787,145.7065488,-137.3804967,128.7172624,-128.5524651,112.1007352,-118.3435176,94.37730038,-106.1305724,90.30740705,-83.14462792,107.1704997,-69.92890017,123.4188879,-58.88403581,140.7131567,-49.28894222,147.5144603,-38.91404217,72.02461673,-95.75366304,52.03492722,-96.86592478,31.10302809,-99.66273414,10.54338951,-113.5973459,29.88632587,155.6167102,20.23795511,138.7709924,15.38672472,94.54990337,17.08417234,41.58029429,27.09435806,17.92356856,112.1764031,-143.5402201,105.9982719,-135.9780708,95.29667979,-128.4209219,78.90734405,-122.3483456,86.21818153,-133.382764,98.03953946,-141.0274552,76.98864395,-64.80062387,91.52041626,-59.26044869,101.9021365,-50.52791561,110.0632898,-42.01054255,94.36654818,-45.80817428,83.41190212,-54.21102654,77.23941849,128.630846,58.09260966,123.6860448,41.82967709,109.8746864,43.37475008,87.64883018,40.02519211,65.21456739,56.08254004,49.01900965,74.34944205,43.66964324,77.35090861,59.05118857,76.22519734,74.1806288,75.55958773,85.61326833,76.16922802,98.47114463,77.47533652,112.9586814,71.12862089,123.4633694,55.92340984,103.6744725,55.40799054,87.12468502,54.32975139,70.89805289,69.53449083,48.82433411,54.66516907,69.90759324,55.46714558,86.09296183,55.69548089,102.6748487,neutral
156.5271141,-154.6507515,142.1090171,-166.9804963,132.515823,178.2766211,130.4190163,162.6070493,130.458814,147.0354288,130.8810724,130.1872131,137.1444144,114.3087036,148.0195807,99.51004918,149.5996691,84.80557109,146.9511797,69.88217925,139.5707783,54.75426555,137.69244,38.64356172,137.9738971,23.4856604,137.009561,8.387539383,137.3671629,-6.275164525,145.4158412,-20.11726292,159.4699929,-31.79199731,149.1120851,-148.0012055,145.5147126,-138.1870979,129.6221969,-129.5034521,112.2458009,-120.1964597,94.74704303,-110.0324922,90.03921916,-81.3484638,108.1185452,-69.11467756,124.1171261,-58.66601254,140.0694233,-49.18926184,146.7787524,-39.32414234,70.41057606,-96.07853279,49.43804011,-97.50341709,27.560134,-101.4178566,5.297262138,-130.7220624,36.83511493,164.2714064,22.56629027,144.8703307,16.05145543,95.20393385,18.47500181,32.71604456,32.92374145,8.709193483,113.0265551,-144.8852256,105.0833106,-137.4841348,93.26308038,-130.4082483,77.93720578,-124.7785714,86.60679798,-134.2707703,98.60125783,-141.7712599,75.83671963,-63.7479831,90.19294245,-57.43709556,100.4848648,-50.03446022,108.7129347,-42.19287843,95.17909952,-46.47746522,84.73905856,-53.38266273,79.17833065,144.4944858,58.32088556,136.71652,39.09832008,116.516863,38.01666567,87.67218491,38.56433644,56.03724177,57.3018513,33.93068473,78.7428939,26.37842063,83.73084918,52.0049847,88.38669609,71.84239362,89.1578365,86.43486622,90.15184471,99.22723398,86.5583913,118.6158978,73.99266131,138.5451932,51.67547875,108.56901,50.04999663,87.08631249,51.21410465,63.88377007,72.32261739,31.68306312,63.88801635,67.40752648,64.08337252,86.82965123,64.8539249,103.7873111,happy
130.4835298,-155.098578,118.2338601,-167.3258739,109.4282404,177.8743438,109.7703958,161.9242981,115.1533955,146.7969917,121.4425975,131.4261138,128.119011,117.0944632,133.7845451,103.5535454,132.1091742,88.41806876,134.0557778,72.79745592,128.3353091,58.18948071,124.9920413,43.51262754,123.6613441,28.5278038,119.002268,13.6378378,119.6832035,-1.408167227,128.2208977,-15.34963948,140.9810535,-26.97132159,130.9230076,-145.0817928,130.3159456,-135.1280146,118.3830216,-125.862015,104.7546648,-116.2628914,91.46846981,-103.5000328,91.68397656,-82.70171985,103.2874847,-69.81059388,116.3873291,-59.17033233,128.040705,-49.21027064,131.1920856,-39.21348973,68.02386107,-92.82529176,50.05360448,-93.84094903,32.02772372,-94.21307381,12.17078583,-101.1470065,24.11879481,157.9391005,15.93031972,140.8445659,13.06359213,91.5481577,14.64717694,43.37271668,23.0984803,20.41942365,98.31826366,-140.9493744,95.04246001,-132.6171876,85.8525331,-124.2780309,69.9567835,-119.4102414,76.11105527,-130.4235818,86.6793199,-138.9347821,68.67064467,-64.42270922,84.14629294,-58.75460961,94.22413094,-50.72569349,97.44204204,-41.79439336,85.27021978,-44.6646139,74.7415848,-53.31949429,71.01208533,134.0267031,52.12607819,129.7807355,37.35928617,114.2647661,38.06046001,90.53132121,37.07478648,66.7297898,51.5530432,49.25688441,69.81958956,43.49795188,69.33600053,60.01998003,69.0942138,76.05840155,69.06185483,89.4631728,69.7690208,102.7121955,70.4536462,118.2553961,65.7044078,129.0042838,50.45159385,107.7166765,49.06309052,89.24434409,49.2855882,72.71124643,65.66455596,48.340886,49.2855882,72.71124643,49.06009309,90.41219274,49.49995631,108.0689154,neutral
133.5457565,-151.3860156,120.1339875,-163.5815658,109.3069005,-177.9259784,109.38114,166.2253196,116.2007579,150.5995872,122.5299421,135.3938628,126.0528541,120.1096856,132.5418856,104.969091,133.0463153,89.67068114,132.5382241,73.44506965,128.9154931,57.76391073,130.0870691,42.59479855,129.1076783,28.2172156,123.4756404,14.08258454,121.7804133,-0.920251618,129.5690763,-15.65151442,142.0712278,-28.57590707,131.7689543,-143.7286302,130.2693983,-133.8428055,117.9874057,-124.7398675,103.4262949,-114.7102755,91.01178795,-102.201447,91.99151951,-81.39450553,103.6922693,-69.23377102,117.6787687,-60.04197566,129.7735526,-50.37482331,131.7991954,-40.13462305,70.03065474,-92.64790756,51.0584868,-93.63295074,31.03648163,-94.13010408,11.18158745,-101.5316071,24.93341045,158.7319969,16.48256524,137.929194,13.10247903,95.40984745,14.72287988,43.01669838,23.20366891,20.28404,101.5650977,-139.5039854,100.885338,-130.2878546,89.97743974,-122.417326,71.66239241,-118.537267,78.35645334,-128.9285088,90.01518639,-137.376851,71.40974322,-63.58797642,88.52997972,-60.37316897,98.84062462,-52.06445554,101.0334756,-42.26864013,88.89798326,-45.08712651,77.02557798,-53.54797695,78.10211049,138.213259,56.76627741,135.1364433,38.15831901,116.8514289,38.04484526,90.3543567,36.61201528,64.49509826,57.14762836,45.90706394,80.57658916,42.12245562,81.0428261,59.80118788,81.01578432,77.33356807,80.04446348,90.16842363,81.12027173,102.9907242,82.14387459,120.1316566,73.05657528,133.4421477,52.92890585,109.0038101,51.04465995,90.26411005,51.83030811,71.12807972,74.87930456,47.31605137,60.4166778,73.88985692,60.05682322,91.178586,60.8411501,107.4407713,fear
132.8629137,-153.2108946,120.6232383,-165.1657743,111.6030032,179.9396013,110.7757182,164.2238612,115.8259128,149.3094646,120.7432657,133.8205912,127.0513827,119.0037169,132.4510821,104.6966132,131.1250897,89.38953644,132.5044762,73.60651227,126.3574331,58.83153895,123.4376278,43.59528684,121.2352879,28.64484922,116.8310533,13.92604596,118.4321388,-1.394578937,127.000212,-15.47332632,140.3009193,-27.54540367,132.2470761,-144.4541751,129.7537068,-134.2882593,116.7449244,-124.7850768,102.6873941,-113.9000045,89.43693652,-100.6983622,91.02808728,-80.89985181,103.6607633,-67.66275067,116.6196471,-57.0694228,128.2659038,-47.04889003,130.0514413,-37.34026812,68.88499172,-90.50150875,49.88599676,-90.6925155,30.88823823,-91.11848979,11.8976405,-92.90484392,24.37261655,158.0316789,15.39464277,138.9119018,13.13149658,92.63169812,15.22172488,46.91828033,24.57631026,24.31059685,98.33613286,-140.2481855,94.56974253,-131.4507818,84.55520836,-124.2621771,69.54005001,-118.8957274,75.71770927,-128.9535143,85.99826108,-137.695994,68.04882133,-63.46817339,83.63854847,-57.93908833,92.36529634,-49.1642042,97.41207663,-40.20537472,84.37988868,-43.31220193,73.56126516,-51.89295329,71.92823852,134.710086,52.97913876,130.7789741,37.94300326,115.9493116,39.1504755,92.34652177,37.95424137,67.70801409,52.19951287,50.22336304,71.78743764,44.27792715,69.64718458,61.34609202,68.8610773,77.07967059,69.12027686,90.49980157,70.1118499,103.6981332,70.23339889,119.5172112,67.31463238,129.2638665,50.9015286,109.0369381,50.12127377,90.68926457,50.2253249,73.3425341,66.41177936,50.32763311,50.2253249,73.3425341,50.12127377,90.68926457,50.9015286,109.0369381,neutral
132.6337234,-153.750304,118.7614955,-167.5212121,109.2744731,175.6237673,109.4742725,157.2481078,115.9280908,140.1153284,125.3536123,124.4749432,138.2933748,110.7321814,150.2601622,99.17377613,152.5504696,86.97734232,153.6481806,74.89301907,145.2608157,62.06774876,134.8173008,48.09501219,126.1565269,32.79903224,120.0594162,16.61925135,120.0459417,-0.31585005,129.6354567,-16.88912339,142.3912336,-30.21682443,139.5664459,-140.0266922,145.7162791,-131.1864691,140.3531215,-122.2796515,127.7081871,-114.0060324,111.4876617,-105.0536119,109.2215713,-84.19652516,122.7696259,-73.41448076,134.7759531,-63.54398765,141.3591542,-53.51992843,136.316776,-43.40012173,80.05805906,-95.70326243,61.05926626,-96.54134638,42.23845331,-99.4787196,23.43134896,-104.7252598,25.95808606,179.2534117,15.32391046,167.4175167,6.101966612,118.9741326,9.341488549,14.49564995,21.05452018,-1.801160516,106.7053331,-138.5310561,107.0092019,-129.4234772,97.10545448,-121.6512729,77.94020255,-116.6472407,84.51748094,-127.9326921,94.49586917,-135.9836301,76.59499213,-69.3242159,94.5268334,-63.59041601,103.792632,-54.65483621,104.444181,-44.8516839,91.12902228,-47.94337476,80.19295772,-57.53686619,73.04429677,126.9967856,49.80194772,131.4326207,29.80720199,117.9178451,30.33826737,89.91668094,29.84861603,61.93249458,50.48324005,46.03862306,76.10576153,48.88593797,94.75618184,65.66643307,103.1121542,79.35675196,103.3830621,88.31268002,101.1712229,97.35744184,91.71999524,109.7248884,68.86900521,120.5021437,44.27619061,107.0145838,43.35081107,88.61988003,44.931633,70.43826084,71.91006554,54.21986814,80.94423569,78.56757976,81.36391668,88.56039824,79.40235511,99.39079629,surprise
132.7461691,-154.760701,120.0580183,-167.1979115,111.1254649,178.2482192,111.511216,162.0333856,117.6212196,147.3848598,122.7714932,132.5825395,127.9182349,118.5184635,130.9092124,105.0868944,129.3970797,90.03255812,130.7210258,73.59154465,127.2130617,59.31113388,123.2700937,44.49733354,121.4431051,29.28103116,116.9460087,15.06554474,116.9280251,-0.295447886,125.9555879,-14.53109744,139.2894304,-26.24853302,131.6539073,-144.4191711,129.1841531,-134.2067103,118.4280054,-124.4971637,104.4514444,-113.7536293,90.04909513,-100.2822499,90.67873869,-81.16553069,103.2239918,-67.84541325,115.5907517,-57.60595939,127.7408388,-47.11798912,130.3040047,-37.10139187,68.6113402,-90.89651673,50.61432723,-91.21533409,32.62061064,-91.88591848,13.64523631,-94.51236851,23.61675883,159.1725316,15.18953211,136.8046125,12.39727688,90.33982863,15.08265864,43.57777627,23.47936774,20.9550637,99.15904398,-140.1019515,96.08537015,-131.8236094,85.69071336,-123.3219004,69.91981629,-118.2305644,75.79821201,-129.3629271,86.83157194,-137.5533348,68.0379531,-62.96418694,83.68490343,-57.53035215,93.25668942,-49.2076058,97.63761692,-39.87960089,84.57533087,-42.9284426,73.67047939,-51.43486,71.75664432,134.2527061,52.08774952,130.8557069,37.06375434,115.7008503,37.41246415,91.64429555,36.18439057,67.36401407,52.11597478,50.81752208,71.64753272,44.70063436,69.27344456,60.67603755,68.28046489,76.51146631,67.39709893,90.06250901,68.31491615,103.6084701,68.8597347,118.7051859,66.42167969,129.3036875,50.04837193,108.7330844,48.40896372,91.27070985,49.69185758,72.51953501,66.20079618,49.57679204,48.73896379,72.16641609,48.40896372,91.27070985,49.10239725,109.1078367,neutral
135.1889425,-151.3328345,120.7566471,-163.2245664,110.7240483,-177.4879698,107.8356192,165.9675467,111.7473129,149.838001,115.1190823,133.7577853,122.1332091,118.6820367,129.3278672,104.6082657,131.1485132,90.26983684,132.4237523,75.39893468,126.5856727,60.47473026,122.7069328,44.59213863,120.8462448,29.30382061,117.7946501,13.82459043,119.4445116,-1.848520012,129.7270558,-16.50390009,143.9209041,-28.58149078,126.078606,-146.8993668,122.0016521,-136.5824618,106.8547263,-126.5387119,90.50539566,-115.2576117,77.06561488,-100.1777183,75.43865952,-82.85558859,89.70371261,-67.46250427,106.6028509,-55.49880436,122.4963032,-45.1556418,128.6844871,-35.0231318,62.87375443,-91.47429684,44.88210238,-92.06550992,26.90162136,-93.44738685,8.017821844,-101.6396887,25.95114521,170.8045651,16.73469967,150.8671498,12.16275158,92.91083783,16.20975186,34.35325025,25.89895858,11.46306114,96.92048073,-140.3435842,89.50479873,-132.6295746,81.5016611,-124.8886931,69.04340193,-118.1916526,75.86553621,-127.9139471,84.48767851,-135.8462572,67.12273786,-63.08688938,79.41286492,-56.02154321,88.67284648,-47.95769678,97.38185993,-40.19774382,85.02001596,-44.7477208,75.11279868,-52.82946942,62.06773006,135.9599601,45.96216663,130.1200962,33.0799859,114.3090422,35.18426532,92.63518458,32.83188277,71.56505118,46.74892446,52.61822465,63.30916342,45.48937386,64.70423795,63.98238117,67.11923234,80.2363628,67.19806236,92.23247636,66.99291136,103.4810574,63.95258029,118.6041507,58.00043252,130.4342704,46.1996008,107.1429553,46.17540276,92.00763421,46.55979896,75.84963915,58.61482092,50.37480051,45.35147247,76.76586307,46.17540276,92.00763421,45.55594682,108.7156936,disgust
127.1080081,-160.6279905,118.0235712,-172.1293721,113.3395672,175.020277,114.3480438,162.261785,117.3192169,149.3330846,116.5161128,136.0687699,115.2500038,121.9054137,115.2530661,107.6327077,114.9048397,91.95092673,114.8407023,76.86955022,111.6982746,63.35735802,109.159106,49.36521619,105.1854321,36.00793831,100.4845839,22.12061574,99.9164584,7.382326297,104.6849832,-6.120648328,113.9769268,-18.4980679,121.0683028,-141.6238749,121.3295408,-130.5711647,114.3328673,-119.8527432,101.6379321,-108.8937247,87.84213019,-97.13572406,87.49893351,-76.7274993,101.3173747,-65.45487075,113.077037,-55.47497499,118.9707273,-45.02503967,115.8410618,-34.8299409,64.36320524,-85.46574894,47.43545287,-83.84223454,30.58794188,-80.42446307,14.50167781,-65.1761627,17.89113682,160.9544356,10.45037913,131.4058841,10.65385102,67.43488785,16.12192005,29.09013793,23.81494489,14.19070229,88.76640767,-139.9124674,87.38894708,-129.7771775,78.64143392,-121.3477929,62.71531252,-116.426859,67.69615386,-128.251601,77.19973225,-137.4935757,62.44978086,-60.14466753,77.02714464,-55.08415189,85.76423813,-46.45206235,86.77492088,-36.12803247,75.60192855,-38.59540753,66.03522999,-48.11426804,59.93088039,134.3736786,40.62169603,126.0609234,27.48162724,102.4223905,29.99762462,84.09096861,30.76148968,64.81928654,44.13020655,52.13338925,61.65133327,49.44021221,59.39676026,65.01481515,58.89151402,79.14743633,58.83830145,89.91407788,57.69599701,99.89208051,58.84979744,116.1232396,54.63627173,128.365974,40.61626536,101.2326322,40.89159068,87.07276893,42.58975105,73.51109453,56.53295614,54.17644343,43.28263964,75.15636163,42.85205548,88.54480742,42.77683348,102.0245956,neutral
130.8827842,-153.5875376,118.7175725,-168.2279475,110.5696891,175.4458287,108.7566508,158.5453103,115.459607,142.1915813,125.5607784,127.3758816,140.5165166,113.5843989,149.5167027,102.8374874,153.7954437,90.8272986,148.5930397,78.83241147,136.0204687,67.62458209,117.3360319,54.71442335,103.4006071,39.50613125,97.94706085,22.05540255,100.0094567,3.88693026,109.7174592,-13.28933017,124.2624486,-27.93886736,138.912087,-135.5833176,145.1523853,-125.4661492,143.4202288,-115.7111301,131.8804393,-106.8467258,113.3868066,-98.22468444,113.427135,-76.34390911,129.5769484,-69.31076743,142.3876553,-61.57419873,145.4564124,-52.38514047,138.6157733,-43.95977977,81.36108855,-86.63232307,63.40099016,-85.67672134,46.46703728,-84.09634671,29.60887626,-80.7107763,18.30967988,-160.1387741,7.906268592,-155.9617659,3.971622959,-17.89823591,13.95719172,-9.154656853,23.36998378,-12.90814082,100.7211218,-135,103.2094257,-124.3399187,92.90512378,-114.9708701,73.33571252,-109.2851662,74.93022417,-122.4642927,86.62517445,-133.128884,73.52156723,-66.10616493,94.03352169,-62.25272733,103.4479563,-52.63650844,100.5513198,-41.95295549,86.30372305,-43.32911671,75.84956257,-53.81663233,71.22299464,124.3824002,41.01337975,135.4358114,18.80027286,122.9318036,18.79557897,87.62338723,19.94352971,57.28254301,42.13818613,46.92328372,72.75973936,59.63603178,103.5742571,74.44235851,119.1813138,85.29330826,119.7999937,91.0620837,117.6420679,96.94289998,102.002063,108.4140513,67.0312282,118.7298403,33.38250194,107.8283291,31.78896813,88.59506355,34.2071152,73.38805007,67.24872814,64.66216752,96.18094296,84.76274203,96.78710853,90.72257979,95.56400824,97.34701984,surprise
123.7879167,-160.607161,114.6355148,-172.9333306,111.2994428,174.3813078,112.637921,161.4160224,115.5081157,148.7647727,115.0208731,135.305616,113.8457732,121.6656858,115.2646881,107.5541849,114.9587193,91.87667654,114.9314684,76.80481665,112.2696652,62.84757857,110.0599092,49.66608759,106.7359638,36.10572555,101.9473974,22.42913615,100.2036518,7.971942098,105.7191399,-5.48378085,114.43496,-17.338212,119.3555295,-141.0061319,120.4309959,-130.8456507,112.8445368,-119.6152216,101.5347293,-108.8259596,87.76560405,-97.04523385,88.44876261,-76.77475329,102.2349144,-65.59901653,113.1120271,-55.39671562,119.0331445,-44.95495222,117.3202308,-34.88729097,65.24055998,-86.2778485,48.28903257,-84.96828441,32.52702164,-80.73783319,15.9845906,-70.88160179,17.46529554,163.7166385,9.660779787,134.4449452,9.467036692,70.01689348,14.56248469,32.8395204,22.03889786,15.520018,87.85369567,-139.460081,87.24968273,-129.7276732,78.00023428,-120.650668,62.16019216,-115.5041395,66.15495238,-128.0391929,75.63870054,-137.4977645,61.10724484,-60.34405271,77.8841981,-55.39174216,85.82304686,-46.35384772,86.85912236,-36.03949782,75.68029556,-38.49114855,65.35024251,-47.39846903,59.87026234,134.2337134,40.38208785,127.8255734,27.34003886,108.6980846,28.92345001,87.55220508,29.14933288,67.328994,43.0653548,54.12798121,61.14525681,50.08327446,59.09519803,65.78850751,58.62900373,80.93696975,57.90210873,90.75672017,58.10063345,101.6825133,58.39224431,117.2813724,54.59132732,128.2066389,40.84844394,102.3900935,40.89773568,89.67036233,42.15839971,75.94921446,54.69359642,55.17331145,42.90284601,77.56918104,42.90387431,91.02127699,42.04662771,103.4287016,neutral
124.1430182,-161.4255412,115.4735296,-173.26416,112.3689596,173.6357946,114.0051115,160.8194745,116.7809192,147.668811,116.0757391,134.0298479,116.3370642,120.2892813,117.1071185,106.2023569,116.4679488,90.82475915,116.9378449,75.98297978,111.9177252,62.70431235,110.4335873,49.0875387,106.5480594,35.88609067,101.8615879,22.18081567,100.2308549,7.715189867,103.9664291,-6.375095995,113.3746555,-18.80392676,117.2678715,-143.0180142,116.9022499,-132.9660514,109.0458113,-121.9324879,96.38962371,-111.7234936,82.05550937,-101.0139005,84.13672783,-73.19620154,96.80918542,-62.08417742,109.0352918,-52.53506372,115.9710442,-42.63095214,114.0102711,-33.26986775,62.63235985,-86.95822274,46.7444948,-84.69296738,30.8485985,-81.94328935,14.55276909,-68.5426406,18.68203368,178.6017193,8.87598379,149.866559,8.163089453,65.97462927,15.00061273,17.2803065,24.32780121,1.073737141,87.70130206,-141.5427502,85.1473852,-131.7305101,75.99199358,-123.2595346,62.50991098,-117.3065271,67.06573268,-128.4204314,76.60951888,-137.7152135,60.66630643,-60.01049465,75.62944202,-53.1813508,83.34683469,-44.62113137,85.45133204,-34.61720014,75.24677539,-39.18619689,66.477025,-48.18331015,55.29483143,137.3603758,36.86725991,134.1434555,25.37346054,112.4180661,26.48896829,87.13600631,27.38538951,63.25607209,40.17740988,47.15073441,56.45602792,47.24843056,55.56226634,62.88560982,55.62072852,78.25333864,55.46000811,90.69887965,54.93836787,103.3406335,54.93676177,120.2509171,50.36911548,131.9586143,36.07207858,107.2160736,35.48057671,87.86220365,36.59340386,70.31984516,51.78309541,51.37576813,41.04861716,73.98693528,41.45714478,89.55286216,41.1473768,106.485455,disgust
126.3550096,-160.9176569,117.4140496,-172.5082615,113.8250731,175.1158691,113.8270111,162.2556104,115.9557481,149.0175507,115.3376128,135.6043961,114.3386363,121.3062507,114.6669099,106.9406556,114.7165314,91.20465742,115.0479449,76.12539784,112.2482814,62.63931851,110.03128,48.72258723,106.3170906,35.46858128,102.7508419,21.51969913,101.3856945,7.190988468,106.1921133,-6.113249458,114.184578,-18.01258299,120.9347183,-142.0877411,121.6690312,-131.3689886,113.8452261,-120.2846727,102.2719856,-109.662137,88.18663487,-98.09091698,87.52882002,-77.06815608,101.244754,-65.74683071,113.4820545,-55.30907276,119.428419,-44.90521386,116.9084618,-35.15143879,64.408852,-86.80638255,47.53079725,-84.46050698,31.6432352,-81.66278268,14.43444344,-67.22297618,17.3705357,160.874774,10.01323735,129.816345,10.33413441,69.68252677,14.7518766,31.42415039,22.60141026,17.22058751,89.37939744,-140.95004,88.46800807,-130.4628669,79.027919,-121.6019144,62.17953308,-117.1892559,66.56840961,-129.5770634,76.99809153,-138.2128798,60.96961812,-60.96821488,77.68886046,-55.87075465,85.52760259,-46.76271239,87.2656538,-36.01246592,75.30409085,-38.92017828,65.06670951,-47.94059752,59.47664083,134.1284581,40.2097469,125.6083201,27.70114,105.5192264,29.80377362,85.01801371,29.0982147,66.53145327,42.91887263,51.7203797,60.37140133,47.75447585,58.57574467,64.09755855,58.65477448,79.60007395,58.69412421,89.42576937,58.45385494,99.26563385,58.49887062,115.7469638,54.2114616,128.0481069,41.360683,100.3230674,41.7214176,87.8183586,42.04619566,75.41453488,54.50607288,53.28159635,43.98462544,76.07061685,43.72003423,87.91813507,43.51200218,101.1466322,neutral
125.0883814,-160.9877886,116.0819319,-173.1972966,111.8320047,174.2264321,112.604397,160.6824096,114.9434013,147.8003603,114.2276503,133.9411164,113.2200496,119.7984192,112.6745061,106.1097463,111.2571884,90.65131854,112.4737234,76.24901571,109.2298585,62.91402973,107.8335465,49.70720442,103.7456601,36.1844148,99.39027461,22.63421155,98.62935778,7.720534456,103.2961914,-5.973568619,113.5119205,-18.35748725,115.6626061,-142.9115563,114.0125777,-131.9833673,105.7365632,-120.8776592,94.71544184,-108.6346829,83.16169709,-95.70353601,82.67468269,-77.61268763,95.41727359,-65.3901489,106.4744525,-54.56259409,113.4998714,-43.93432585,112.8001235,-33.79986911,63.92562483,-85.75192103,46.98920632,-84.21625272,30.29779033,-79.08821361,13.07501811,-63.98252763,18.04529216,163.0860821,10.26345222,135.0580504,9.645949093,73.52665793,15.17399803,32.9354087,22.61604542,16.04262873,88.00626772,-139.8462871,86.65881499,-129.6225698,78.8118585,-120.7235663,63.39918058,-116.4758981,66.36120131,-127.354927,75.71162537,-136.8811008,61.42678745,-61.04798328,77.31001521,-55.54816992,85.26972902,-47.3833261,86.03838189,-36.9756635,74.92280485,-39.5924642,66.24076125,-48.68125206,57.00322678,137.854576,41.16234264,126.1206816,30.39519474,105.7778537,32.2583812,88.69389297,31.15780865,69.84592388,43.06271328,54.94225896,59.47231372,48.07702514,55.11258727,63.33239085,52.36228643,78.16935459,51.2506836,90.29592966,51.28768553,101.5451329,52.2287129,117.6834036,52.02558967,132.6746037,38.38485737,103.9670328,39.25688675,88.92676886,39.72793777,74.32262532,54.06600197,51.39373691,40.69163354,74.70311127,39.25688675,88.92676886,38.38485737,103.9670328,anger
